date,coin,market_capitalization_in_usd
3/6/2018,CHAINLINK,531007398.0
3/7/2018,CHAINLINK,523408037.4
3/8/2018,CHAINLINK,484410227.2
3/9/2018,CHAINLINK,481289063.1
3/10/2018,CHAINLINK,466742952.6
3/11/2018,CHAINLINK,510326518.6
3/12/2018,CHAINLINK,508553739.0
3/13/2018,CHAINLINK,563292172.0
3/14/2018,CHAINLINK,441168194.3
3/15/2018,CHAINLINK,420760188.0
3/16/2018,CHAINLINK,426593943.1
3/17/2018,CHAINLINK,372294763.2
3/18/2018,CHAINLINK,372511409.8
3/19/2018,CHAINLINK,382153448.1
3/20/2018,CHAINLINK,393241564.0
3/21/2018,CHAINLINK,442436399.9
3/22/2018,CHAINLINK,421759193.4
3/23/2018,CHAINLINK,408365066.0
3/24/2018,CHAINLINK,419578824.9
3/25/2018,CHAINLINK,404949090.8
3/26/2018,CHAINLINK,371670180.4
3/27/2018,CHAINLINK,345109659.0
3/28/2018,CHAINLINK,351496773.4
3/29/2018,CHAINLINK,282655095.7
3/30/2018,CHAINLINK,285921433.7
3/31/2018,CHAINLINK,279878827.2
4/1/2018,CHAINLINK,262099608.7
4/2/2018,CHAINLINK,273007168.9
4/3/2018,CHAINLINK,296047753.5
4/4/2018,CHAINLINK,286924518.7
4/5/2018,CHAINLINK,286004251.6
4/6/2018,CHAINLINK,275124967.2
4/7/2018,CHAINLINK,302755422.9
4/8/2018,CHAINLINK,325773614.5
4/9/2018,CHAINLINK,309329906.0
4/10/2018,CHAINLINK,355644326.5
4/11/2018,CHAINLINK,358475339.0
4/12/2018,CHAINLINK,387382732.8
4/13/2018,CHAINLINK,383038898.7
4/14/2018,CHAINLINK,395133094.0
4/15/2018,CHAINLINK,423042360.8
4/16/2018,CHAINLINK,408450550.4
4/17/2018,CHAINLINK,417884758.3
4/18/2018,CHAINLINK,446066710.1
4/19/2018,CHAINLINK,481825608.4
4/20/2018,CHAINLINK,483950513.3
4/21/2018,CHAINLINK,490130506.9
4/22/2018,CHAINLINK,498113502.1
4/23/2018,CHAINLINK,493322907.9
4/24/2018,CHAINLINK,536378868.2
4/25/2018,CHAINLINK,437523625.2
4/26/2018,CHAINLINK,488625001.1
4/27/2018,CHAINLINK,454197129.1
4/28/2018,CHAINLINK,484036168.6
4/29/2018,CHAINLINK,516208335.4
4/30/2018,CHAINLINK,542428447.7
5/1/2018,CHAINLINK,545128985.3
5/2/2018,CHAINLINK,563489416.4
5/3/2018,CHAINLINK,567176769.9
5/4/2018,CHAINLINK,582006482.2
5/5/2018,CHAINLINK,569312028.5
5/6/2018,CHAINLINK,536789016.9
5/7/2018,CHAINLINK,571183655.9
5/8/2018,CHAINLINK,553803597.1
5/9/2018,CHAINLINK,538491708.9
5/10/2018,CHAINLINK,529053106.1
5/11/2018,CHAINLINK,469075406.5
5/12/2018,CHAINLINK,463737576.9
5/13/2018,CHAINLINK,503624443.3
5/14/2018,CHAINLINK,515952665.6
5/15/2018,CHAINLINK,504530777.3
5/16/2018,CHAINLINK,479384253.6
5/17/2018,CHAINLINK,440029327.9
5/18/2018,CHAINLINK,459775362.5
5/19/2018,CHAINLINK,450250055.8
5/20/2018,CHAINLINK,453133919.1
5/21/2018,CHAINLINK,423796188.8
5/22/2018,CHAINLINK,375212603.0
5/23/2018,CHAINLINK,345064121.1
5/24/2018,CHAINLINK,364285216.0
5/25/2018,CHAINLINK,344678382.4
5/26/2018,CHAINLINK,364095880.8
5/27/2018,CHAINLINK,346091285.3
5/28/2018,CHAINLINK,314332884.1
5/29/2018,CHAINLINK,351150225.3
5/30/2018,CHAINLINK,335519175.9
5/31/2018,CHAINLINK,344620117.8
6/1/2018,CHAINLINK,351049384.0
6/2/2018,CHAINLINK,367527609.4
6/3/2018,CHAINLINK,361489815.5
6/4/2018,CHAINLINK,338180011.7
6/5/2018,CHAINLINK,335076826.9
6/6/2018,CHAINLINK,327724184.1
6/7/2018,CHAINLINK,304498534.9
6/8/2018,CHAINLINK,297038098.4
6/9/2018,CHAINLINK,300475086.2
6/10/2018,CHAINLINK,240695185.9
6/11/2018,CHAINLINK,262299683.7
6/12/2018,CHAINLINK,225360218.1
6/13/2018,CHAINLINK,216759988.1
6/14/2018,CHAINLINK,239981942.6
6/15/2018,CHAINLINK,223138188.0
6/16/2018,CHAINLINK,220914298.1
6/17/2018,CHAINLINK,212981973.5
6/18/2018,CHAINLINK,207344597.1
6/19/2018,CHAINLINK,218842973.0
6/20/2018,CHAINLINK,224354838.1
6/21/2018,CHAINLINK,211728422.4
6/22/2018,CHAINLINK,184373659.2
6/23/2018,CHAINLINK,192003143.4
6/24/2018,CHAINLINK,185431733.7
6/25/2018,CHAINLINK,179512701.1
6/26/2018,CHAINLINK,169095120.6
6/27/2018,CHAINLINK,171356717.8
6/28/2018,CHAINLINK,164072449.3
6/29/2018,CHAINLINK,182360961.4
6/30/2018,CHAINLINK,224832405.6
7/1/2018,CHAINLINK,225820353.0
7/2/2018,CHAINLINK,253381954.6
7/3/2018,CHAINLINK,235175721.7
7/4/2018,CHAINLINK,233187091.4
7/5/2018,CHAINLINK,216391873.2
7/6/2018,CHAINLINK,230290166.3
7/7/2018,CHAINLINK,246416617.9
7/8/2018,CHAINLINK,247682576.4
7/9/2018,CHAINLINK,234113269.3
7/10/2018,CHAINLINK,211745556.2
7/11/2018,CHAINLINK,204377620.5
7/12/2018,CHAINLINK,200188394.9
7/13/2018,CHAINLINK,198833399.0
7/14/2018,CHAINLINK,193619710.1
7/15/2018,CHAINLINK,198499255.6
7/16/2018,CHAINLINK,221396363.7
7/17/2018,CHAINLINK,248972868.9
7/18/2018,CHAINLINK,241489940.6
7/19/2018,CHAINLINK,231153614.1
7/20/2018,CHAINLINK,212195650.3
7/21/2018,CHAINLINK,219814932.9
7/22/2018,CHAINLINK,202177220.1
7/23/2018,CHAINLINK,196509724.2
7/24/2018,CHAINLINK,203775399.6
7/25/2018,CHAINLINK,244823865.7
7/26/2018,CHAINLINK,252703307.1
7/27/2018,CHAINLINK,264740734.7
7/28/2018,CHAINLINK,279667364.4
7/29/2018,CHAINLINK,329756746.2
7/30/2018,CHAINLINK,315742437.2
7/31/2018,CHAINLINK,293487767.9
8/1/2018,CHAINLINK,288939265.3
8/2/2018,CHAINLINK,309016881.6
8/3/2018,CHAINLINK,283991304.3
8/4/2018,CHAINLINK,256494072.1
8/5/2018,CHAINLINK,252852519.2
8/6/2018,CHAINLINK,235790229.1
8/7/2018,CHAINLINK,233131207.6
8/8/2018,CHAINLINK,227008279.1
8/9/2018,CHAINLINK,275776270.2
8/10/2018,CHAINLINK,273237225.8
8/11/2018,CHAINLINK,274584965.6
8/12/2018,CHAINLINK,284494497.1
8/13/2018,CHAINLINK,259460185.2
8/14/2018,CHAINLINK,270796253.1
8/15/2018,CHAINLINK,257408200.1
8/16/2018,CHAINLINK,266514660.7
8/17/2018,CHAINLINK,292862454.8
8/18/2018,CHAINLINK,272570378.5
8/19/2018,CHAINLINK,300781764.6
8/20/2018,CHAINLINK,286502676.7
8/21/2018,CHAINLINK,309072500.4
8/22/2018,CHAINLINK,312383244.2
8/23/2018,CHAINLINK,320695355.6
8/24/2018,CHAINLINK,334516790.9
8/25/2018,CHAINLINK,319527145.1
8/26/2018,CHAINLINK,328639316.4
8/27/2018,CHAINLINK,332871859.7
8/28/2018,CHAINLINK,335886968.4
8/29/2018,CHAINLINK,309649324.6
8/30/2018,CHAINLINK,301788353.4
8/31/2018,CHAINLINK,328400079.9
9/1/2018,CHAINLINK,329427342.3
9/2/2018,CHAINLINK,310981895.6
9/3/2018,CHAINLINK,303117103.2
9/4/2018,CHAINLINK,296202066.7
9/5/2018,CHAINLINK,271949907.5
9/6/2018,CHAINLINK,271571537.7
9/7/2018,CHAINLINK,259353627.8
9/8/2018,CHAINLINK,240810544.9
9/9/2018,CHAINLINK,239266476.0
9/10/2018,CHAINLINK,246632330.6
9/11/2018,CHAINLINK,259980977.7
9/12/2018,CHAINLINK,253601475.1
9/13/2018,CHAINLINK,272042203.9
9/14/2018,CHAINLINK,269799562.7
9/15/2018,CHAINLINK,269728567.1
9/16/2018,CHAINLINK,275027798.4
9/17/2018,CHAINLINK,271248889.7
9/18/2018,CHAINLINK,290403138.2
9/19/2018,CHAINLINK,328128163.4
9/20/2018,CHAINLINK,358702604.1
9/21/2018,CHAINLINK,354705056.7
9/22/2018,CHAINLINK,337754301.6
9/23/2018,CHAINLINK,343480730.7
9/24/2018,CHAINLINK,335482307.8
9/25/2018,CHAINLINK,324588042.4
9/26/2018,CHAINLINK,347318388.3
9/27/2018,CHAINLINK,347379061.8
9/28/2018,CHAINLINK,335072487.9
9/29/2018,CHAINLINK,330491871.0
9/30/2018,CHAINLINK,331256440.9
10/1/2018,CHAINLINK,324792060.8
10/2/2018,CHAINLINK,320194987.0
10/3/2018,CHAINLINK,310027526.9
10/4/2018,CHAINLINK,320623258.4
10/5/2018,CHAINLINK,350500534.8
10/6/2018,CHAINLINK,336431441.1
10/7/2018,CHAINLINK,337753499.3
10/8/2018,CHAINLINK,341684585.6
10/9/2018,CHAINLINK,338705840.4
10/10/2018,CHAINLINK,347425774.2
10/11/2018,CHAINLINK,303222373.4
10/12/2018,CHAINLINK,307233743.0
10/13/2018,CHAINLINK,317470305.3
10/14/2018,CHAINLINK,322270309.9
10/15/2018,CHAINLINK,331212493.4
10/16/2018,CHAINLINK,353157018.3
10/17/2018,CHAINLINK,372470772.5
10/18/2018,CHAINLINK,371493596.4
10/19/2018,CHAINLINK,358376446.3
10/20/2018,CHAINLINK,366174651.8
10/21/2018,CHAINLINK,368444107.1
10/22/2018,CHAINLINK,387766046.8
10/23/2018,CHAINLINK,433259047.9
10/24/2018,CHAINLINK,407703891.2
10/25/2018,CHAINLINK,430672482.9
10/26/2018,CHAINLINK,429669223.5
10/27/2018,CHAINLINK,442557199.6
10/28/2018,CHAINLINK,436712175.1
10/29/2018,CHAINLINK,415606551.3
10/30/2018,CHAINLINK,448284571.4
10/31/2018,CHAINLINK,510377255.6
11/1/2018,CHAINLINK,515801598.6
11/2/2018,CHAINLINK,500569772.6
11/3/2018,CHAINLINK,538864684.3
11/4/2018,CHAINLINK,504441531.7
11/5/2018,CHAINLINK,479757912.4
11/6/2018,CHAINLINK,481787644.3
11/7/2018,CHAINLINK,480756527.7
11/8/2018,CHAINLINK,495293644.6
11/9/2018,CHAINLINK,487783691.4
11/10/2018,CHAINLINK,516305191.6
11/11/2018,CHAINLINK,506112383.7
11/12/2018,CHAINLINK,558684588.1
11/13/2018,CHAINLINK,573976870.4
11/14/2018,CHAINLINK,528549819.7
11/15/2018,CHAINLINK,534262923.6
11/16/2018,CHAINLINK,508913310.8
11/17/2018,CHAINLINK,479901691.5
11/18/2018,CHAINLINK,519579900.6
11/19/2018,CHAINLINK,412644590.3
11/20/2018,CHAINLINK,331745543.4
11/21/2018,CHAINLINK,361406681.6
11/22/2018,CHAINLINK,341828684.9
11/23/2018,CHAINLINK,325715520.4
11/24/2018,CHAINLINK,276269716.1
11/25/2018,CHAINLINK,256112501.5
11/26/2018,CHAINLINK,275957640.5
11/27/2018,CHAINLINK,285675687.4
11/28/2018,CHAINLINK,326648305.1
11/29/2018,CHAINLINK,340389367.6
11/30/2018,CHAINLINK,319140945.5
12/1/2018,CHAINLINK,328105510.1
12/2/2018,CHAINLINK,313026262.7
12/3/2018,CHAINLINK,286475826.8
12/4/2018,CHAINLINK,282889561.0
12/5/2018,CHAINLINK,253871901.8
12/6/2018,CHAINLINK,223979521.3
12/7/2018,CHAINLINK,212710784.0
12/8/2018,CHAINLINK,224879129.6
12/9/2018,CHAINLINK,234104905.6
12/10/2018,CHAINLINK,214003134.2
12/11/2018,CHAINLINK,218353058.1
12/12/2018,CHAINLINK,222236732.4
12/13/2018,CHAINLINK,202494914.1
12/14/2018,CHAINLINK,200263318.8
12/15/2018,CHAINLINK,200267992.4
12/16/2018,CHAINLINK,202931170.6
12/17/2018,CHAINLINK,230125790.6
12/18/2018,CHAINLINK,266193995.9
12/19/2018,CHAINLINK,294214819.9
12/20/2018,CHAINLINK,331775648.5
12/21/2018,CHAINLINK,294285584.8
12/22/2018,CHAINLINK,307410659.7
12/23/2018,CHAINLINK,309276778.6
12/24/2018,CHAINLINK,307005829.2
12/25/2018,CHAINLINK,310921670.2
12/26/2018,CHAINLINK,302925332.5
12/27/2018,CHAINLINK,268600528.4
12/28/2018,CHAINLINK,291990778.3
12/29/2018,CHAINLINK,302622767.6
12/30/2018,CHAINLINK,295419256.8
12/31/2018,CHAINLINK,284602097.7
1/1/2019,CHAINLINK,296566024.6
1/2/2019,CHAINLINK,314406921.9
1/3/2019,CHAINLINK,360979591.5
1/4/2019,CHAINLINK,430591667.1
1/5/2019,CHAINLINK,392423425.2
1/6/2019,CHAINLINK,394955321.9
1/7/2019,CHAINLINK,374635592.0
1/8/2019,CHAINLINK,418315622.1
1/9/2019,CHAINLINK,399047879.1
1/10/2019,CHAINLINK,350807830.1
1/11/2019,CHAINLINK,432902146.7
1/12/2019,CHAINLINK,407240821.3
1/13/2019,CHAINLINK,442198358.1
1/14/2019,CHAINLINK,482819059.1
1/15/2019,CHAINLINK,508008369.2
1/16/2019,CHAINLINK,491725118.9
1/17/2019,CHAINLINK,478029908.4
1/18/2019,CHAINLINK,495484056.3
1/19/2019,CHAINLINK,484702218.7
1/20/2019,CHAINLINK,484654223.8
1/21/2019,CHAINLINK,499928121.9
1/22/2019,CHAINLINK,535835563.5
1/23/2019,CHAINLINK,506084754.0
1/24/2019,CHAINLINK,498552077.5
1/25/2019,CHAINLINK,472389252.7
1/26/2019,CHAINLINK,465377939.2
1/27/2019,CHAINLINK,428847308.3
1/28/2019,CHAINLINK,408613562.3
1/29/2019,CHAINLINK,447001662.0
1/30/2019,CHAINLINK,420983721.6
1/31/2019,CHAINLINK,382128718.7
2/1/2019,CHAINLINK,414134131.8
2/2/2019,CHAINLINK,410091311.2
2/3/2019,CHAINLINK,392014827.3
2/4/2019,CHAINLINK,388394119.2
2/5/2019,CHAINLINK,416969513.1
2/6/2019,CHAINLINK,393971438.5
2/7/2019,CHAINLINK,397159011.9
2/8/2019,CHAINLINK,430288698.4
2/9/2019,CHAINLINK,458357869.1
2/10/2019,CHAINLINK,445455509.2
2/11/2019,CHAINLINK,422282562.7
2/12/2019,CHAINLINK,420840598.4
2/13/2019,CHAINLINK,436496375.5
2/14/2019,CHAINLINK,421384147.0
2/15/2019,CHAINLINK,430957942.1
2/16/2019,CHAINLINK,433169378.3
2/17/2019,CHAINLINK,453501200.2
2/18/2019,CHAINLINK,469486568.1
2/19/2019,CHAINLINK,455104835.0
2/20/2019,CHAINLINK,458549923.6
2/21/2019,CHAINLINK,438520017.1
2/22/2019,CHAINLINK,446337593.1
2/23/2019,CHAINLINK,457168597.2
2/24/2019,CHAINLINK,407102420.7
2/25/2019,CHAINLINK,459114277.3
2/26/2019,CHAINLINK,431323591.5
2/27/2019,CHAINLINK,425324520.8
2/28/2019,CHAINLINK,421275152.5
3/1/2019,CHAINLINK,428614009.6
3/2/2019,CHAINLINK,421955349.3
3/3/2019,CHAINLINK,417693551.1
3/4/2019,CHAINLINK,400867118.4
3/5/2019,CHAINLINK,426232026.0
3/6/2019,CHAINLINK,427869303.6
3/7/2019,CHAINLINK,450854104.1
3/8/2019,CHAINLINK,461321003.8
3/9/2019,CHAINLINK,474487285.0
3/10/2019,CHAINLINK,497652911.1
3/11/2019,CHAINLINK,462701848.3
3/12/2019,CHAINLINK,484963428.0
3/13/2019,CHAINLINK,478103640.2
3/14/2019,CHAINLINK,484135680.6
3/15/2019,CHAINLINK,483617430.9
3/16/2019,CHAINLINK,478697009.8
3/17/2019,CHAINLINK,476474938.2
3/18/2019,CHAINLINK,473567551.9
3/19/2019,CHAINLINK,476040431.7
3/20/2019,CHAINLINK,480858958.0
3/21/2019,CHAINLINK,455570853.4
3/22/2019,CHAINLINK,462257238.2
3/23/2019,CHAINLINK,457571572.6
3/24/2019,CHAINLINK,451079273.8
3/25/2019,CHAINLINK,470696612.5
3/26/2019,CHAINLINK,455602622.7
3/27/2019,CHAINLINK,492877190.4
3/28/2019,CHAINLINK,496735223.7
3/29/2019,CHAINLINK,496704357.5
3/30/2019,CHAINLINK,494224403.5
3/31/2019,CHAINLINK,507418888.7
4/1/2019,CHAINLINK,553758564.3
4/2/2019,CHAINLINK,585762191.9
4/3/2019,CHAINLINK,560866793.8
4/4/2019,CHAINLINK,540241864.3
4/5/2019,CHAINLINK,579174250.7
4/6/2019,CHAINLINK,569396954.7
4/7/2019,CHAINLINK,577427504.0
4/8/2019,CHAINLINK,570762368.2
4/9/2019,CHAINLINK,535366815.7
4/10/2019,CHAINLINK,520852026.8
4/11/2019,CHAINLINK,484403535.4
4/12/2019,CHAINLINK,496472356.1
4/13/2019,CHAINLINK,538445441.6
4/14/2019,CHAINLINK,526855324.4
4/15/2019,CHAINLINK,491505448.1
4/16/2019,CHAINLINK,502984547.5
4/17/2019,CHAINLINK,500938462.5
4/18/2019,CHAINLINK,523441864.8
4/19/2019,CHAINLINK,514476856.2
4/20/2019,CHAINLINK,513887225.1
4/21/2019,CHAINLINK,496531280.8
4/22/2019,CHAINLINK,497177736.6
4/23/2019,CHAINLINK,481349686.0
4/24/2019,CHAINLINK,475443642.1
4/25/2019,CHAINLINK,439374314.9
4/26/2019,CHAINLINK,427522971.3
4/27/2019,CHAINLINK,434630079.8
4/28/2019,CHAINLINK,438201414.4
4/29/2019,CHAINLINK,424689597.0
4/30/2019,CHAINLINK,465729807.3
5/1/2019,CHAINLINK,468831036.1
5/2/2019,CHAINLINK,454054592.6
5/3/2019,CHAINLINK,502339370.7
5/4/2019,CHAINLINK,489709909.4
5/5/2019,CHAINLINK,501450464.4
5/6/2019,CHAINLINK,570947940.7
5/7/2019,CHAINLINK,549290931.6
5/8/2019,CHAINLINK,586548070.1
5/9/2019,CHAINLINK,633626883.6
5/10/2019,CHAINLINK,667380912.3
5/11/2019,CHAINLINK,699367860.9
5/12/2019,CHAINLINK,654920149.8
5/13/2019,CHAINLINK,649441031.8
5/14/2019,CHAINLINK,830264948.1
5/15/2019,CHAINLINK,850851822.4
5/16/2019,CHAINLINK,925136337.0
5/17/2019,CHAINLINK,888466458.7
5/18/2019,CHAINLINK,945546757.2
5/19/2019,CHAINLINK,997641396.2
5/20/2019,CHAINLINK,1110448151.0
5/21/2019,CHAINLINK,1193411371.0
5/22/2019,CHAINLINK,1232057313.0
5/23/2019,CHAINLINK,1345046910.0
5/24/2019,CHAINLINK,1317651054.0
5/25/2019,CHAINLINK,1126580080.0
5/26/2019,CHAINLINK,1092210376.0
5/27/2019,CHAINLINK,1207039305.0
5/28/2019,CHAINLINK,1283322837.0
5/29/2019,CHAINLINK,1173806609.0
5/30/2019,CHAINLINK,1001465318.0
5/31/2019,CHAINLINK,1010482268.0
6/1/2019,CHAINLINK,960116588.7
6/2/2019,CHAINLINK,1018646014.0
6/3/2019,CHAINLINK,908844730.2
6/4/2019,CHAINLINK,874206134.9
6/5/2019,CHAINLINK,1080089090.0
6/6/2019,CHAINLINK,1121395623.0
6/7/2019,CHAINLINK,1180974051.0
6/8/2019,CHAINLINK,1150214880.0
6/9/2019,CHAINLINK,1057584569.0
6/10/2019,CHAINLINK,1193832712.0
6/11/2019,CHAINLINK,1129734304.0
6/12/2019,CHAINLINK,1142666566.0
6/13/2019,CHAINLINK,1837344758.0
6/14/2019,CHAINLINK,1641540572.0
6/15/2019,CHAINLINK,1730095110.0
6/16/2019,CHAINLINK,1671012593.0
6/17/2019,CHAINLINK,1962697397.0
6/18/2019,CHAINLINK,1810377362.0
6/19/2019,CHAINLINK,1838988026.0
6/20/2019,CHAINLINK,1761099202.0
6/21/2019,CHAINLINK,1702754417.0
6/22/2019,CHAINLINK,1827676302.0
6/23/2019,CHAINLINK,1804826535.0
6/24/2019,CHAINLINK,1862100247.0
6/25/2019,CHAINLINK,2182476554.0
6/26/2019,CHAINLINK,2255731343.0
6/27/2019,CHAINLINK,2241634936.0
6/28/2019,CHAINLINK,3000034450.0
6/29/2019,CHAINLINK,3833906962.0
6/30/2019,CHAINLINK,3422669666.0
7/1/2019,CHAINLINK,3641129896.0
7/2/2019,CHAINLINK,3728427884.0
7/3/2019,CHAINLINK,3530587373.0
7/4/2019,CHAINLINK,3422333944.0
7/5/2019,CHAINLINK,3643509877.0
7/6/2019,CHAINLINK,3465990166.0
7/7/2019,CHAINLINK,3291980699.0
7/8/2019,CHAINLINK,3316151975.0
7/9/2019,CHAINLINK,3077300545.0
7/10/2019,CHAINLINK,3129086693.0
7/11/2019,CHAINLINK,2754107966.0
7/12/2019,CHAINLINK,3162463983.0
7/13/2019,CHAINLINK,3176055840.0
7/14/2019,CHAINLINK,2817549651.0
7/15/2019,CHAINLINK,2704967028.0
7/16/2019,CHAINLINK,2205268557.0
7/17/2019,CHAINLINK,2398397810.0
7/18/2019,CHAINLINK,2674731079.0
7/19/2019,CHAINLINK,2597069135.0
7/20/2019,CHAINLINK,2656593418.0
7/21/2019,CHAINLINK,2535999368.0
7/22/2019,CHAINLINK,2407250576.0
7/23/2019,CHAINLINK,2354824873.0
7/24/2019,CHAINLINK,2404044224.0
7/25/2019,CHAINLINK,2381940875.0
7/26/2019,CHAINLINK,2399176908.0
7/27/2019,CHAINLINK,2233509111.0
7/28/2019,CHAINLINK,2213393038.0
7/29/2019,CHAINLINK,2129754182.0
7/30/2019,CHAINLINK,2085997500.0
7/31/2019,CHAINLINK,2196559312.0
8/1/2019,CHAINLINK,2173118271.0
8/2/2019,CHAINLINK,2415601155.0
8/3/2019,CHAINLINK,2423376988.0
8/4/2019,CHAINLINK,2513328224.0
8/5/2019,CHAINLINK,2465762175.0
8/6/2019,CHAINLINK,2455153806.0
8/7/2019,CHAINLINK,2379290114.0
8/8/2019,CHAINLINK,2284855647.0
8/9/2019,CHAINLINK,2165862396.0
8/10/2019,CHAINLINK,2331099530.0
8/11/2019,CHAINLINK,2397392789.0
8/12/2019,CHAINLINK,2375127982.0
8/13/2019,CHAINLINK,2413057838.0
8/14/2019,CHAINLINK,2277147337.0
8/15/2019,CHAINLINK,2424911646.0
8/16/2019,CHAINLINK,2315265090.0
8/17/2019,CHAINLINK,2395357496.0
8/18/2019,CHAINLINK,2499091777.0
8/19/2019,CHAINLINK,2510706767.0
8/20/2019,CHAINLINK,2367771414.0
8/21/2019,CHAINLINK,2200104147.0
8/22/2019,CHAINLINK,2230652337.0
8/23/2019,CHAINLINK,2234591026.0
8/24/2019,CHAINLINK,2170886471.0
8/25/2019,CHAINLINK,2076467245.0
8/26/2019,CHAINLINK,2069475542.0
8/27/2019,CHAINLINK,2111989204.0
8/28/2019,CHAINLINK,1909216284.0
8/29/2019,CHAINLINK,1780221353.0
8/30/2019,CHAINLINK,1801968526.0
8/31/2019,CHAINLINK,1780311390.0
9/1/2019,CHAINLINK,1775312996.0
9/2/2019,CHAINLINK,1834457271.0
9/3/2019,CHAINLINK,1855641557.0
9/4/2019,CHAINLINK,1777208485.0
9/5/2019,CHAINLINK,1795687917.0
9/6/2019,CHAINLINK,1722600856.0
9/7/2019,CHAINLINK,1772759169.0
9/8/2019,CHAINLINK,1834625882.0
9/9/2019,CHAINLINK,1796053113.0
9/10/2019,CHAINLINK,1798615364.0
9/11/2019,CHAINLINK,1728190656.0
9/12/2019,CHAINLINK,1703769152.0
9/13/2019,CHAINLINK,1578568208.0
9/14/2019,CHAINLINK,1572378798.0
9/15/2019,CHAINLINK,1612665633.0
9/16/2019,CHAINLINK,1576228944.0
9/17/2019,CHAINLINK,1631120939.0
9/18/2019,CHAINLINK,1802638360.0
9/19/2019,CHAINLINK,1872395554.0
9/20/2019,CHAINLINK,1824873015.0
9/21/2019,CHAINLINK,1875326120.0
9/22/2019,CHAINLINK,1813747367.0
9/23/2019,CHAINLINK,1808144694.0
9/24/2019,CHAINLINK,1746244381.0
9/25/2019,CHAINLINK,1743002497.0
9/26/2019,CHAINLINK,1658865888.0
9/27/2019,CHAINLINK,1655711889.0
9/28/2019,CHAINLINK,1680383390.0
9/29/2019,CHAINLINK,1710802704.0
9/30/2019,CHAINLINK,1765298895.0
10/1/2019,CHAINLINK,1838080062.0
10/2/2019,CHAINLINK,2009096433.0
10/3/2019,CHAINLINK,1956261352.0
10/4/2019,CHAINLINK,1976916893.0
10/5/2019,CHAINLINK,1966746116.0
10/6/2019,CHAINLINK,2171659465.0
10/7/2019,CHAINLINK,2404358871.0
10/8/2019,CHAINLINK,2562318919.0
10/9/2019,CHAINLINK,2811873076.0
10/10/2019,CHAINLINK,2631852959.0
10/11/2019,CHAINLINK,2743260959.0
10/12/2019,CHAINLINK,2594249573.0
10/13/2019,CHAINLINK,2482741995.0
10/14/2019,CHAINLINK,2523138522.0
10/15/2019,CHAINLINK,2379688791.0
10/16/2019,CHAINLINK,2384238036.0
10/17/2019,CHAINLINK,2412053734.0
10/18/2019,CHAINLINK,2357146806.0
10/19/2019,CHAINLINK,2353950841.0
10/20/2019,CHAINLINK,2434167480.0
10/21/2019,CHAINLINK,2626994457.0
10/22/2019,CHAINLINK,2598577760.0
10/23/2019,CHAINLINK,2603320702.0
10/24/2019,CHAINLINK,2736473675.0
10/25/2019,CHAINLINK,2837226858.0
10/26/2019,CHAINLINK,2757690348.0
10/27/2019,CHAINLINK,2675865697.0
10/28/2019,CHAINLINK,2683605650.0
10/29/2019,CHAINLINK,2665858867.0
10/30/2019,CHAINLINK,2609772223.0
10/31/2019,CHAINLINK,2733042647.0
11/1/2019,CHAINLINK,2716147926.0
11/2/2019,CHAINLINK,2701544857.0
11/3/2019,CHAINLINK,2662635996.0
11/4/2019,CHAINLINK,2687199821.0
11/5/2019,CHAINLINK,2678701209.0
11/6/2019,CHAINLINK,2739886909.0
11/7/2019,CHAINLINK,2677668059.0
11/8/2019,CHAINLINK,2709119875.0
11/9/2019,CHAINLINK,2795296999.0
11/10/2019,CHAINLINK,2769206204.0
11/11/2019,CHAINLINK,2736420326.0
11/12/2019,CHAINLINK,2814467794.0
11/13/2019,CHAINLINK,3001725558.0
11/14/2019,CHAINLINK,3050259777.0
11/15/2019,CHAINLINK,3019373137.0
11/16/2019,CHAINLINK,2985767550.0
11/17/2019,CHAINLINK,2905763184.0
11/18/2019,CHAINLINK,2795031970.0
11/19/2019,CHAINLINK,2714252895.0
11/20/2019,CHAINLINK,2694402376.0
11/21/2019,CHAINLINK,2542048151.0
11/22/2019,CHAINLINK,2346885395.0
11/23/2019,CHAINLINK,2422041685.0
11/24/2019,CHAINLINK,2235899701.0
11/25/2019,CHAINLINK,2274330812.0
11/26/2019,CHAINLINK,2260445525.0
11/27/2019,CHAINLINK,2226233961.0
11/28/2019,CHAINLINK,2268520945.0
11/29/2019,CHAINLINK,2340559212.0
11/30/2019,CHAINLINK,2243209438.0
12/1/2019,CHAINLINK,2170401606.0
12/2/2019,CHAINLINK,2098120170.0
12/3/2019,CHAINLINK,2124659175.0
12/4/2019,CHAINLINK,2037473108.0
12/5/2019,CHAINLINK,2016826326.0
12/6/2019,CHAINLINK,2085185907.0
12/7/2019,CHAINLINK,2046838411.0
12/8/2019,CHAINLINK,2058027569.0
12/9/2019,CHAINLINK,2078797378.0
12/10/2019,CHAINLINK,2259544327.0
12/11/2019,CHAINLINK,2172832763.0
12/12/2019,CHAINLINK,2105559571.0
12/13/2019,CHAINLINK,2067818696.0
12/14/2019,CHAINLINK,1999237845.0
12/15/2019,CHAINLINK,2072475200.0
12/16/2019,CHAINLINK,1966918026.0
12/17/2019,CHAINLINK,1747594124.0
12/18/2019,CHAINLINK,1876692306.0
12/19/2019,CHAINLINK,1802187675.0
12/20/2019,CHAINLINK,1917681785.0
