date,coin,price_in_usd
7/10/2018,BITCOIN,6309.084004
7/11/2018,BITCOIN,6377.976511
7/12/2018,BITCOIN,6159.466676
7/13/2018,BITCOIN,6208.985572
7/14/2018,BITCOIN,6255.112479
7/15/2018,BITCOIN,6347.604274
7/16/2018,BITCOIN,6710.807437
7/17/2018,BITCOIN,7320.594828
7/18/2018,BITCOIN,7376.038339
7/19/2018,BITCOIN,7467.034298
7/20/2018,BITCOIN,7327.256683
7/21/2018,BITCOIN,7410.56562
7/22/2018,BITCOIN,7399.483747
7/23/2018,BITCOIN,7716.158627
7/24/2018,BITCOIN,8397.616522
7/25/2018,BITCOIN,8202.720395
7/26/2018,BITCOIN,7913.930778
7/27/2018,BITCOIN,8173.774611
7/28/2018,BITCOIN,8190.360057
7/29/2018,BITCOIN,8229.605839
7/30/2018,BITCOIN,8171.839519
7/31/2018,BITCOIN,7725.133036
8/1/2018,BITCOIN,7596.698012
8/2/2018,BITCOIN,7542.694662
8/3/2018,BITCOIN,7411.34425
8/4/2018,BITCOIN,7002.208653
8/5/2018,BITCOIN,7031.587751
8/6/2018,BITCOIN,6929.990894
8/7/2018,BITCOIN,6722.578433
8/8/2018,BITCOIN,6267.388674
8/9/2018,BITCOIN,6558.096908
8/10/2018,BITCOIN,6135.751859
8/11/2018,BITCOIN,6313.749312
8/12/2018,BITCOIN,6314.691656
8/13/2018,BITCOIN,6265.848044
8/14/2018,BITCOIN,6184.829086
8/15/2018,BITCOIN,6270.214799
8/16/2018,BITCOIN,6290.750455
8/17/2018,BITCOIN,6563.078289
8/18/2018,BITCOIN,6399.287447
8/19/2018,BITCOIN,6490.716127
8/20/2018,BITCOIN,6272.952729
8/21/2018,BITCOIN,6473.076039
8/22/2018,BITCOIN,6365.009832
8/23/2018,BITCOIN,6516.409025
8/24/2018,BITCOIN,6697.731879
8/25/2018,BITCOIN,6745.438939
8/26/2018,BITCOIN,6689.869333
8/27/2018,BITCOIN,6839.158952
8/28/2018,BITCOIN,7092.973808
8/29/2018,BITCOIN,7033.428068
8/30/2018,BITCOIN,6966.963744
8/31/2018,BITCOIN,7025.14078
9/1/2018,BITCOIN,7192.352547
9/2/2018,BITCOIN,7286.667791
9/3/2018,BITCOIN,7257.470214
9/4/2018,BITCOIN,7358.811479
9/5/2018,BITCOIN,6790.897328
9/6/2018,BITCOIN,6488.075937
9/7/2018,BITCOIN,6408.653622
9/8/2018,BITCOIN,6187.790502
9/9/2018,BITCOIN,6249.24631
9/10/2018,BITCOIN,6295.388603
9/11/2018,BITCOIN,6278.42464
9/12/2018,BITCOIN,6327.536363
9/13/2018,BITCOIN,6490.912316
9/14/2018,BITCOIN,6494.695479
9/15/2018,BITCOIN,6524.165667
9/16/2018,BITCOIN,6497.404701
9/17/2018,BITCOIN,6258.594875
9/18/2018,BITCOIN,6340.34779
9/19/2018,BITCOIN,6383.951876
9/20/2018,BITCOIN,6498.607111
9/21/2018,BITCOIN,6741.142899
9/22/2018,BITCOIN,6705.476051
9/23/2018,BITCOIN,6703.13685
9/24/2018,BITCOIN,6576.545003
9/25/2018,BITCOIN,6416.444022
9/26/2018,BITCOIN,6463.250404
9/27/2018,BITCOIN,6677.900489
9/28/2018,BITCOIN,6623.12616
9/29/2018,BITCOIN,6584.499148
9/30/2018,BITCOIN,6604.485028
10/1/2018,BITCOIN,6561.813832
10/2/2018,BITCOIN,6508.720939
10/3/2018,BITCOIN,6464.456844
10/4/2018,BITCOIN,6545.285668
10/5/2018,BITCOIN,6585.14958
10/6/2018,BITCOIN,6550.478316
10/7/2018,BITCOIN,6564.56826
10/8/2018,BITCOIN,6604.685274
10/9/2018,BITCOIN,6590.428622
10/10/2018,BITCOIN,6529.102436
10/11/2018,BITCOIN,6159.251643
10/12/2018,BITCOIN,6191.677223
10/13/2018,BITCOIN,6197.685696
10/14/2018,BITCOIN,6182.879344
10/15/2018,BITCOIN,6442.715414
10/16/2018,BITCOIN,6461.937159
10/17/2018,BITCOIN,6442.7307
10/18/2018,BITCOIN,6396.479812
10/19/2018,BITCOIN,6383.07784
10/20/2018,BITCOIN,6408.252746
10/21/2018,BITCOIN,6415.340503
10/22/2018,BITCOIN,6408.033636
10/23/2018,BITCOIN,6395.987667
10/24/2018,BITCOIN,6413.803641
10/25/2018,BITCOIN,6402.324859
10/26/2018,BITCOIN,6404.108552
10/27/2018,BITCOIN,6409.405328
10/28/2018,BITCOIN,6406.633253
10/29/2018,BITCOIN,6263.041735
10/30/2018,BITCOIN,6272.167728
10/31/2018,BITCOIN,6306.316931
11/1/2018,BITCOIN,6342.977501
11/2/2018,BITCOIN,6348.168583
11/3/2018,BITCOIN,6332.434133
11/4/2018,BITCOIN,6420.422
11/5/2018,BITCOIN,6402.946839
11/6/2018,BITCOIN,6441.145219
11/7/2018,BITCOIN,6500.869805
11/8/2018,BITCOIN,6406.752937
11/9/2018,BITCOIN,6331.378767
11/10/2018,BITCOIN,6353.112734
11/11/2018,BITCOIN,6335.414204
11/12/2018,BITCOIN,6320.656054
11/13/2018,BITCOIN,6267.937991
11/14/2018,BITCOIN,5574.258349
11/15/2018,BITCOIN,5538.560608
11/16/2018,BITCOIN,5496.016231
11/17/2018,BITCOIN,5501.09234
11/18/2018,BITCOIN,5555.376338
11/19/2018,BITCOIN,4792.200024
11/20/2018,BITCOIN,4317.53067
11/21/2018,BITCOIN,4549.32201
11/22/2018,BITCOIN,4303.615549
11/23/2018,BITCOIN,4289.892853
11/24/2018,BITCOIN,3806.316925
11/25/2018,BITCOIN,3946.850874
11/26/2018,BITCOIN,3700.285993
11/27/2018,BITCOIN,3776.555905
11/28/2018,BITCOIN,4208.475269
11/29/2018,BITCOIN,4239.039488
11/30/2018,BITCOIN,3973.334052
12/1/2018,BITCOIN,4148.073726
12/2/2018,BITCOIN,4098.746764
12/3/2018,BITCOIN,3843.976666
12/4/2018,BITCOIN,3892.951647
12/5/2018,BITCOIN,3709.520858
12/6/2018,BITCOIN,3511.968982
12/7/2018,BITCOIN,3372.995693
12/8/2018,BITCOIN,3407.951195
12/9/2018,BITCOIN,3540.439576
12/10/2018,BITCOIN,3413.592584
12/11/2018,BITCOIN,3352.5642
12/12/2018,BITCOIN,3423.012918
12/13/2018,BITCOIN,3260.341582
12/14/2018,BITCOIN,3198.947474
12/15/2018,BITCOIN,3185.074044
12/16/2018,BITCOIN,3195.414555
12/17/2018,BITCOIN,3499.156482
12/18/2018,BITCOIN,3659.527379
12/19/2018,BITCOIN,3697.725303
12/20/2018,BITCOIN,4067.737708
12/21/2018,BITCOIN,3839.085108
12/22/2018,BITCOIN,3964.946116
12/23/2018,BITCOIN,3942.666996
12/24/2018,BITCOIN,4040.04579
12/25/2018,BITCOIN,3761.584011
12/26/2018,BITCOIN,3807.657454
12/27/2018,BITCOIN,3585.460536
12/28/2018,BITCOIN,3881.054885
12/29/2018,BITCOIN,3823.138326
12/30/2018,BITCOIN,3825.407463
12/31/2018,BITCOIN,3687.19994
1/1/2019,BITCOIN,3808.117832
1/2/2019,BITCOIN,3898.197488
1/3/2019,BITCOIN,3784.388635
1/4/2019,BITCOIN,3827.524594
1/5/2019,BITCOIN,3798.613955
1/6/2019,BITCOIN,4045.993775
1/7/2019,BITCOIN,4001.018278
1/8/2019,BITCOIN,3992.622789
1/9/2019,BITCOIN,4004.259036
1/10/2019,BITCOIN,3627.90345
1/11/2019,BITCOIN,3624.161421
1/12/2019,BITCOIN,3617.022078
1/13/2019,BITCOIN,3508.670108
1/14/2019,BITCOIN,3666.945194
1/15/2019,BITCOIN,3581.293015
1/16/2019,BITCOIN,3606.986576
1/17/2019,BITCOIN,3640.129131
1/18/2019,BITCOIN,3609.426736
1/19/2019,BITCOIN,3687.301961
1/20/2019,BITCOIN,3538.313723
1/21/2019,BITCOIN,3535.623393
1/22/2019,BITCOIN,3577.30835
1/23/2019,BITCOIN,3551.893821
1/24/2019,BITCOIN,3567.588934
1/25/2019,BITCOIN,3561.350498
1/26/2019,BITCOIN,3557.039915
1/27/2019,BITCOIN,3537.614131
1/28/2019,BITCOIN,3435.052514
1/29/2019,BITCOIN,3395.823763
1/30/2019,BITCOIN,3437.895866
1/31/2019,BITCOIN,3410.131616
2/1/2019,BITCOIN,3445.049891
2/2/2019,BITCOIN,3461.935117
2/3/2019,BITCOIN,3413.021616
2/4/2019,BITCOIN,3411.387962
2/5/2019,BITCOIN,3426.465011
2/6/2019,BITCOIN,3367.506365
2/7/2019,BITCOIN,3358.873599
2/8/2019,BITCOIN,3612.479619
2/9/2019,BITCOIN,3621.268121
2/10/2019,BITCOIN,3642.022359
2/11/2019,BITCOIN,3590.618484
2/12/2019,BITCOIN,3587.902466
2/13/2019,BITCOIN,3576.085373
2/14/2019,BITCOIN,3561.916383
2/15/2019,BITCOIN,3565.006924
2/16/2019,BITCOIN,3584.736003
2/17/2019,BITCOIN,3622.757429
2/18/2019,BITCOIN,3866.129217
2/19/2019,BITCOIN,3895.435211
2/20/2019,BITCOIN,3931.613829
2/21/2019,BITCOIN,3892.261794
2/22/2019,BITCOIN,3948.300511
2/23/2019,BITCOIN,4110.151121
2/24/2019,BITCOIN,3754.18379
2/25/2019,BITCOIN,3822.018697
2/26/2019,BITCOIN,3796.175068
2/27/2019,BITCOIN,3799.381992
2/28/2019,BITCOIN,3792.947723
3/1/2019,BITCOIN,3810.632693
3/2/2019,BITCOIN,3809.643391
3/3/2019,BITCOIN,3782.38187
3/4/2019,BITCOIN,3698.161855
3/5/2019,BITCOIN,3840.128049
3/6/2019,BITCOIN,3851.998425
3/7/2019,BITCOIN,3855.923168
3/8/2019,BITCOIN,3839.233553
3/9/2019,BITCOIN,3910.361167
3/10/2019,BITCOIN,3903.911951
3/11/2019,BITCOIN,3851.568922
3/12/2019,BITCOIN,3858.914824
3/13/2019,BITCOIN,3851.957466
3/14/2019,BITCOIN,3853.783265
3/15/2019,BITCOIN,3901.914207
3/16/2019,BITCOIN,3989.796077
3/17/2019,BITCOIN,3967.143494
3/18/2019,BITCOIN,3969.440146
3/19/2019,BITCOIN,3996.167904
3/20/2019,BITCOIN,4030.655276
3/21/2019,BITCOIN,3976.27385
3/22/2019,BITCOIN,3983.887646
3/23/2019,BITCOIN,3981.776033
3/24/2019,BITCOIN,3970.666988
3/25/2019,BITCOIN,3908.238839
3/26/2019,BITCOIN,3917.763402
3/27/2019,BITCOIN,4027.007918
3/28/2019,BITCOIN,4010.937462
3/29/2019,BITCOIN,4089.46104
3/30/2019,BITCOIN,4091.891038
3/31/2019,BITCOIN,4094.317815
4/1/2019,BITCOIN,4138.417808
4/2/2019,BITCOIN,4903.719462
4/3/2019,BITCOIN,4960.227603
4/4/2019,BITCOIN,4911.269702
4/5/2019,BITCOIN,5033.225484
4/6/2019,BITCOIN,5044.356846
4/7/2019,BITCOIN,5189.111956
4/8/2019,BITCOIN,5283.423025
4/9/2019,BITCOIN,5195.577909
4/10/2019,BITCOIN,5311.741603
4/11/2019,BITCOIN,5050.666009
4/12/2019,BITCOIN,5082.861432
4/13/2019,BITCOIN,5074.790693
4/14/2019,BITCOIN,5156.804041
4/15/2019,BITCOIN,5042.897738
4/16/2019,BITCOIN,5205.962957
4/17/2019,BITCOIN,5226.352215
4/18/2019,BITCOIN,5278.50234
4/19/2019,BITCOIN,5289.951219
4/20/2019,BITCOIN,5313.973262
4/21/2019,BITCOIN,5295.733828
4/22/2019,BITCOIN,5383.799975
4/23/2019,BITCOIN,5544.862712
4/24/2019,BITCOIN,5431.94792
4/25/2019,BITCOIN,5127.673167
4/26/2019,BITCOIN,5150.164661
4/27/2019,BITCOIN,5181.807764
4/28/2019,BITCOIN,5148.669615
4/29/2019,BITCOIN,5148.800493
4/30/2019,BITCOIN,5266.618203
5/1/2019,BITCOIN,5315.175329
5/2/2019,BITCOIN,5393.129376
5/3/2019,BITCOIN,5658.430388
5/4/2019,BITCOIN,5774.712429
5/5/2019,BITCOIN,5728.351702
5/6/2019,BITCOIN,5691.688374
5/7/2019,BITCOIN,5825.744893
5/8/2019,BITCOIN,5931.800595
5/9/2019,BITCOIN,6150.140445
5/10/2019,BITCOIN,6357.463494
5/11/2019,BITCOIN,7325.08286
5/12/2019,BITCOIN,6942.623175
5/13/2019,BITCOIN,7798.905736
5/14/2019,BITCOIN,7955.557682
5/15/2019,BITCOIN,8215.206838
5/16/2019,BITCOIN,7862.071602
5/17/2019,BITCOIN,7326.920682
5/18/2019,BITCOIN,7277.987563
5/19/2019,BITCOIN,8219.742787
5/20/2019,BITCOIN,7981.139379
5/21/2019,BITCOIN,7983.808477
5/22/2019,BITCOIN,7667.902115
5/23/2019,BITCOIN,7897.471294
5/24/2019,BITCOIN,7987.100368
5/25/2019,BITCOIN,8061.591761
5/26/2019,BITCOIN,8731.524956
5/27/2019,BITCOIN,8816.786708
5/28/2019,BITCOIN,8719.125848
5/29/2019,BITCOIN,8655.488506
5/30/2019,BITCOIN,8271.621963
5/31/2019,BITCOIN,8556.222186
6/1/2019,BITCOIN,8554.80733
6/2/2019,BITCOIN,8744.353745
6/3/2019,BITCOIN,8173.401271
6/4/2019,BITCOIN,7649.939332
6/5/2019,BITCOIN,7798.544466
6/6/2019,BITCOIN,7776.713326
6/7/2019,BITCOIN,8023.950093
6/8/2019,BITCOIN,7939.805155
6/9/2019,BITCOIN,7634.065751
6/10/2019,BITCOIN,7993.302539
6/11/2019,BITCOIN,7922.483627
6/12/2019,BITCOIN,8146.756125
6/13/2019,BITCOIN,8232.777341
6/14/2019,BITCOIN,8698.004815
6/15/2019,BITCOIN,8850.584816
6/16/2019,BITCOIN,9019.517007
6/17/2019,BITCOIN,9340.572189
6/18/2019,BITCOIN,9047.132744
6/19/2019,BITCOIN,9285.055677
6/20/2019,BITCOIN,9546.719778
6/21/2019,BITCOIN,10083.48631
6/22/2019,BITCOIN,10685.29523
6/23/2019,BITCOIN,10794.4277
6/24/2019,BITCOIN,11004.20691
6/25/2019,BITCOIN,11726.26383
6/26/2019,BITCOIN,12863.46068
6/27/2019,BITCOIN,11109.79784
6/28/2019,BITCOIN,12358.20796
6/29/2019,BITCOIN,11944.35155
6/30/2019,BITCOIN,10842.61671
7/1/2019,BITCOIN,10569.55173
7/2/2019,BITCOIN,10766.08332
7/3/2019,BITCOIN,11952.02489
7/4/2019,BITCOIN,11177.01038
7/5/2019,BITCOIN,10998.3991
7/6/2019,BITCOIN,11208.2256
7/7/2019,BITCOIN,11456.1836
7/8/2019,BITCOIN,12319.62288
7/9/2019,BITCOIN,12579.10762
7/10/2019,BITCOIN,12106.78293
7/11/2019,BITCOIN,11294.67803
7/12/2019,BITCOIN,11813.32372
7/13/2019,BITCOIN,11346.83715
7/14/2019,BITCOIN,10283.07579
7/15/2019,BITCOIN,10926.38027
7/16/2019,BITCOIN,9471.140865
7/17/2019,BITCOIN,9674.882461
7/18/2019,BITCOIN,10679.89069
7/19/2019,BITCOIN,10532.20273
7/20/2019,BITCOIN,10862.64855
7/21/2019,BITCOIN,10589.70649
7/22/2019,BITCOIN,10318.56093
7/23/2019,BITCOIN,9866.64894
7/24/2019,BITCOIN,9792.787537
7/25/2019,BITCOIN,9897.186786
7/26/2019,BITCOIN,9836.696788
7/27/2019,BITCOIN,9446.672052
7/28/2019,BITCOIN,9529.788792
7/29/2019,BITCOIN,9504.158916
7/30/2019,BITCOIN,9589.109206
7/31/2019,BITCOIN,10059.00402
8/1/2019,BITCOIN,10400.30701
8/2/2019,BITCOIN,10529.69445
8/3/2019,BITCOIN,10810.42167
8/4/2019,BITCOIN,10986.50893
8/5/2019,BITCOIN,11790.02394
8/6/2019,BITCOIN,11423.497
8/7/2019,BITCOIN,11967.27355
8/8/2019,BITCOIN,11938.23461
8/9/2019,BITCOIN,11858.3411
8/10/2019,BITCOIN,11303.73056
8/11/2019,BITCOIN,11530.19524
8/12/2019,BITCOIN,11384.69625
8/13/2019,BITCOIN,10867.05476
8/14/2019,BITCOIN,10024.37959
8/15/2019,BITCOIN,10310.08587
8/16/2019,BITCOIN,10373.3219
8/17/2019,BITCOIN,10207.15556
8/18/2019,BITCOIN,10331.30998
8/19/2019,BITCOIN,10884.62977
8/20/2019,BITCOIN,10771.39238
8/21/2019,BITCOIN,10096.83022
8/22/2019,BITCOIN,10119.71452
8/23/2019,BITCOIN,10414.14417
8/24/2019,BITCOIN,10147.08715
8/25/2019,BITCOIN,10100.35678
8/26/2019,BITCOIN,10362.64347
8/27/2019,BITCOIN,10168.22157
8/28/2019,BITCOIN,9724.799978
8/29/2019,BITCOIN,9482.311735
8/30/2019,BITCOIN,9577.678823
8/31/2019,BITCOIN,9605.024461
9/1/2019,BITCOIN,9762.936557
9/2/2019,BITCOIN,10377.33838
9/3/2019,BITCOIN,10618.78151
9/4/2019,BITCOIN,10577.24108
9/5/2019,BITCOIN,10580.1847
9/6/2019,BITCOIN,10330.84973
9/7/2019,BITCOIN,10494.50696
9/8/2019,BITCOIN,10407.26566
9/9/2019,BITCOIN,10332.46444
9/10/2019,BITCOIN,10085.95192
9/11/2019,BITCOIN,10142.14806
9/12/2019,BITCOIN,10403.35997
9/13/2019,BITCOIN,10345.33875
9/14/2019,BITCOIN,10363.4529
9/15/2019,BITCOIN,10306.16967
9/16/2019,BITCOIN,10257.82276
9/17/2019,BITCOIN,10195.61118
9/18/2019,BITCOIN,10161.31887
9/19/2019,BITCOIN,10268.39263
9/20/2019,BITCOIN,10170.12512
9/21/2019,BITCOIN,9986.406108
9/22/2019,BITCOIN,10047.01347
9/23/2019,BITCOIN,9692.741048
9/24/2019,BITCOIN,8613.671249
9/25/2019,BITCOIN,8424.157646
9/26/2019,BITCOIN,8091.695299
9/27/2019,BITCOIN,8186.779639
9/28/2019,BITCOIN,8201.979013
9/29/2019,BITCOIN,8064.508062
9/30/2019,BITCOIN,8282.365454
10/1/2019,BITCOIN,8314.55139
10/2/2019,BITCOIN,8362.530732
10/3/2019,BITCOIN,8254.33991
10/4/2019,BITCOIN,8165.686151
10/5/2019,BITCOIN,8141.633714
10/6/2019,BITCOIN,7854.609813
10/7/2019,BITCOIN,8226.023429
10/8/2019,BITCOIN,8190.115121
10/9/2019,BITCOIN,8598.331921
10/10/2019,BITCOIN,8578.090379
10/11/2019,BITCOIN,8289.854029
10/12/2019,BITCOIN,8323.750144
10/13/2019,BITCOIN,8291.250651
10/14/2019,BITCOIN,8346.368437
10/15/2019,BITCOIN,8160.712628
10/16/2019,BITCOIN,8003.855923
10/17/2019,BITCOIN,8072.489382
10/18/2019,BITCOIN,7959.331994
10/19/2019,BITCOIN,7948.477337
10/20/2019,BITCOIN,8213.709039
10/21/2019,BITCOIN,8211.654559
10/22/2019,BITCOIN,8029.205373
10/23/2019,BITCOIN,7458.035857
10/24/2019,BITCOIN,7454.371138
10/25/2019,BITCOIN,8656.655178
10/26/2019,BITCOIN,9249.646761
10/27/2019,BITCOIN,9558.156044
10/28/2019,BITCOIN,9319.178142
10/29/2019,BITCOIN,9431.207124
10/30/2019,BITCOIN,9182.855065
10/31/2019,BITCOIN,9155.277299
11/1/2019,BITCOIN,9251.381293
11/2/2019,BITCOIN,9300.190838
11/3/2019,BITCOIN,9209.638696
11/4/2019,BITCOIN,9418.360131
11/5/2019,BITCOIN,9330.787223
11/6/2019,BITCOIN,9354.933382
11/7/2019,BITCOIN,9210.748222
11/8/2019,BITCOIN,8791.333935
11/9/2019,BITCOIN,8810.784562
11/10/2019,BITCOIN,9042.890723
11/11/2019,BITCOIN,8713.20793
11/12/2019,BITCOIN,8788.958143
11/13/2019,BITCOIN,8766.729431
11/14/2019,BITCOIN,8645.435804
11/15/2019,BITCOIN,8465.877889
11/16/2019,BITCOIN,8477.690243
11/17/2019,BITCOIN,8505.161223
11/18/2019,BITCOIN,8183.533414
11/19/2019,BITCOIN,8116.820673
11/20/2019,BITCOIN,8076.55466
11/21/2019,BITCOIN,7612.277488
11/22/2019,BITCOIN,7277.524273
11/23/2019,BITCOIN,7324.836179
11/24/2019,BITCOIN,6943.380656
11/25/2019,BITCOIN,7139.044686
11/26/2019,BITCOIN,7165.43773
11/27/2019,BITCOIN,7526.863817
11/28/2019,BITCOIN,7436.336382
11/29/2019,BITCOIN,7747.738042
11/30/2019,BITCOIN,7556.193721
12/1/2019,BITCOIN,7417.727206
12/2/2019,BITCOIN,7318.312522
12/3/2019,BITCOIN,7306.446233
12/4/2019,BITCOIN,7215.020345
12/5/2019,BITCOIN,7404.086795
12/6/2019,BITCOIN,7534.208356
12/7/2019,BITCOIN,7512.061403
12/8/2019,BITCOIN,7528.940269
12/9/2019,BITCOIN,7340.227459
12/10/2019,BITCOIN,7232.091784
12/11/2019,BITCOIN,7200.464446
12/12/2019,BITCOIN,7192.849024
12/13/2019,BITCOIN,7244.90372
12/14/2019,BITCOIN,7071.10709
12/15/2019,BITCOIN,7111.28667
12/16/2019,BITCOIN,6882.395795
12/17/2019,BITCOIN,6608.96198
12/18/2019,BITCOIN,7284.625484
12/19/2019,BITCOIN,7146.167638
12/20/2019,BITCOIN,7184.219172
12/21/2019,BITCOIN,7140.298011
12/22/2019,BITCOIN,7479.402408
12/23/2019,BITCOIN,7321.748724
12/24/2019,BITCOIN,7235.629084
12/25/2019,BITCOIN,7191.174166
12/26/2019,BITCOIN,7194.639758
12/27/2019,BITCOIN,7237.150447
12/28/2019,BITCOIN,7306.643308
12/29/2019,BITCOIN,7391.578521
12/30/2019,BITCOIN,7229.397101
12/31/2019,BITCOIN,7167.395055
1/1/2020,BITCOIN,7170.631869
1/2/2020,BITCOIN,6946.825269
1/3/2020,BITCOIN,7315.30936
1/4/2020,BITCOIN,7343.164194
1/5/2020,BITCOIN,7345.530692
1/6/2020,BITCOIN,7765.797735
1/7/2020,BITCOIN,8136.086842
1/8/2020,BITCOIN,8059.699529
1/9/2020,BITCOIN,7817.136093
1/10/2020,BITCOIN,8129.81792
1/11/2020,BITCOIN,8032.005495
1/12/2020,BITCOIN,8164.549993
1/13/2020,BITCOIN,8121.925668
1/14/2020,BITCOIN,8830.167873
1/15/2020,BITCOIN,8811.448203
1/16/2020,BITCOIN,8718.686998
1/17/2020,BITCOIN,8912.541904
1/18/2020,BITCOIN,8928.180757
1/19/2020,BITCOIN,8687.354837
1/20/2020,BITCOIN,8636.258786
1/21/2020,BITCOIN,8730.86756
1/22/2020,BITCOIN,8647.900474
1/23/2020,BITCOIN,8366.384614
1/24/2020,BITCOIN,8423.390958
1/25/2020,BITCOIN,8344.774569
1/26/2020,BITCOIN,8573.87481
1/27/2020,BITCOIN,8901.959285
1/28/2020,BITCOIN,9297.388318
1/29/2020,BITCOIN,9311.947544
1/30/2020,BITCOIN,9508.920965
1/31/2020,BITCOIN,9357.284782
2/1/2020,BITCOIN,9381.886029
2/2/2020,BITCOIN,9339.387063
2/3/2020,BITCOIN,9279.812521
2/4/2020,BITCOIN,9161.627198
2/5/2020,BITCOIN,9628.136776
2/6/2020,BITCOIN,9739.280436
2/7/2020,BITCOIN,9800.2794
2/8/2020,BITCOIN,9911.293408
2/9/2020,BITCOIN,10151.0832
2/10/2020,BITCOIN,9872.361873
2/11/2020,BITCOIN,10272.22256
2/12/2020,BITCOIN,10360.13522
2/13/2020,BITCOIN,10235.49732
2/14/2020,BITCOIN,10361.61569
2/15/2020,BITCOIN,9911.724327
2/16/2020,BITCOIN,9952.046612
2/17/2020,BITCOIN,9683.079628
2/18/2020,BITCOIN,10195.30379
2/19/2020,BITCOIN,9636.002299
2/20/2020,BITCOIN,9614.030122
2/21/2020,BITCOIN,9701.797503
2/22/2020,BITCOIN,9675.249058
2/23/2020,BITCOIN,9972.842423
2/24/2020,BITCOIN,9648.007883
2/25/2020,BITCOIN,9344.28714
2/26/2020,BITCOIN,8798.888949
2/27/2020,BITCOIN,8779.029482
2/28/2020,BITCOIN,8750.593446
2/29/2020,BITCOIN,8582.0903
3/1/2020,BITCOIN,8541.773894
3/2/2020,BITCOIN,8906.214756
3/3/2020,BITCOIN,8768.810614
3/4/2020,BITCOIN,8756.369572
3/5/2020,BITCOIN,9062.615803
3/6/2020,BITCOIN,9147.085059
3/7/2020,BITCOIN,8898.306957
3/8/2020,BITCOIN,8109.614541
3/9/2020,BITCOIN,7896.38532
3/10/2020,BITCOIN,7909.927875
3/11/2020,BITCOIN,7939.341335
3/12/2020,BITCOIN,4959.313414
3/13/2020,BITCOIN,5627.692388
3/14/2020,BITCOIN,5145.172506
3/15/2020,BITCOIN,5358.610663
3/16/2020,BITCOIN,5012.927388
3/17/2020,BITCOIN,5416.754711
3/18/2020,BITCOIN,5392.487836
3/19/2020,BITCOIN,6203.551632
3/20/2020,BITCOIN,6174.149476
3/21/2020,BITCOIN,6175.831022
3/22/2020,BITCOIN,5830.56098
3/23/2020,BITCOIN,6486.408657
3/24/2020,BITCOIN,6775.057619
3/25/2020,BITCOIN,6689.969013
3/26/2020,BITCOIN,6754.460336
3/27/2020,BITCOIN,6490.795415
3/28/2020,BITCOIN,6231.81989
3/29/2020,BITCOIN,5904.857587
3/30/2020,BITCOIN,6436.9057
3/31/2020,BITCOIN,6432.383242
4/1/2020,BITCOIN,6643.110009
4/2/2020,BITCOIN,6792.742222
4/3/2020,BITCOIN,6751.902552
4/4/2020,BITCOIN,6859.989169
4/5/2020,BITCOIN,6790.812473
4/6/2020,BITCOIN,7298.173745
4/7/2020,BITCOIN,7187.593337
4/8/2020,BITCOIN,7372.194764
4/9/2020,BITCOIN,7299.579188
4/10/2020,BITCOIN,6859.822675
4/11/2020,BITCOIN,6883.182229
4/12/2020,BITCOIN,6978.666287
4/13/2020,BITCOIN,6863.575533
4/14/2020,BITCOIN,6875.538503
4/15/2020,BITCOIN,6625.475775
4/16/2020,BITCOIN,7127.792282
4/17/2020,BITCOIN,7081.395198
4/18/2020,BITCOIN,7262.792344
4/19/2020,BITCOIN,7150.244215
4/20/2020,BITCOIN,6853.273415
4/21/2020,BITCOIN,6870.423699
4/22/2020,BITCOIN,7123.65692
4/23/2020,BITCOIN,7488.605165
4/24/2020,BITCOIN,7506.443316
4/25/2020,BITCOIN,7537.738209
4/26/2020,BITCOIN,7684.068522
4/27/2020,BITCOIN,7777.491519
4/28/2020,BITCOIN,7769.899698
4/29/2020,BITCOIN,8761.83717
4/30/2020,BITCOIN,8652.410991
5/1/2020,BITCOIN,8855.535258
5/2/2020,BITCOIN,8977.281705
5/3/2020,BITCOIN,8896.795638
5/4/2020,BITCOIN,8881.954305
5/5/2020,BITCOIN,8985.879599
5/6/2020,BITCOIN,9266.813073
5/7/2020,BITCOIN,9993.753177
5/8/2020,BITCOIN,9859.323605
5/9/2020,BITCOIN,9577.338922
5/10/2020,BITCOIN,8715.033293
5/11/2020,BITCOIN,8591.652884
5/12/2020,BITCOIN,8817.250681
5/13/2020,BITCOIN,9322.997202
5/14/2020,BITCOIN,9801.269488
5/15/2020,BITCOIN,9326.875859
5/16/2020,BITCOIN,9395.475389
5/17/2020,BITCOIN,9682.532481
5/18/2020,BITCOIN,9726.850022
5/19/2020,BITCOIN,9754.201462
5/20/2020,BITCOIN,9515.70255
5/21/2020,BITCOIN,9068.801229
5/22/2020,BITCOIN,9161.815034
5/23/2020,BITCOIN,9183.662125
5/24/2020,BITCOIN,8806.230657
5/25/2020,BITCOIN,8909.192582
5/26/2020,BITCOIN,8835.137253
5/27/2020,BITCOIN,9169.057439
5/28/2020,BITCOIN,9568.261853
5/29/2020,BITCOIN,9432.413333
5/30/2020,BITCOIN,9691.680491
5/31/2020,BITCOIN,9433.943847
6/1/2020,BITCOIN,10199.13505
6/2/2020,BITCOIN,9512.346533
6/3/2020,BITCOIN,9642.2734
6/4/2020,BITCOIN,9813.360679
6/5/2020,BITCOIN,9641.891623
6/6/2020,BITCOIN,9668.670539
6/7/2020,BITCOIN,9747.580111
